what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.core,1.3.200.v201603180253,"org.eclipse.jpt.jaxb.eclipselink.core",1489445352009
stopped,bundle,org.eclipse.jpt.common.eclipselink.core,1.3.200.v201603180253,"org.eclipse.jpt.common.eclipselink.core",1489445352030
stopped,bundle,org.eclipse.jpt.jaxb.core,1.4.100.v201603180253,"org.eclipse.jpt.jaxb.core",1489445352049
stopped,bundle,org.eclipse.jpt.common.core,1.5.0.v201603181811,"org.eclipse.jpt.common.core",1489445352049
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotation.model,1.1.300.v201004110730,"org.eclipse.jst.j2ee.ejb.annotation.model",1489445352073
stopped,bundle,org.eclipse.jst.jee.ejb,1.0.400.v201305061702,"org.eclipse.jst.jee.ejb",1489445352096
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.550.v201505131719,"org.eclipse.jst.ws.axis.consumption.core",1489445352122
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.300.v201309242118,"org.eclipse.jst.ws.axis2.core",1489445352124
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.900.v201605241434,"org.eclipse.jst.ws.consumption",1489445352261
stopped,bundle,org.eclipse.jst.ws,1.0.750.v201503231435,"org.eclipse.jst.ws",1489445352293
stopped,bundle,org.eclipse.jst.ws,1.0.507.v201004211805,"org.eclipse.jst.ws",1489445352320
stopped,bundle,org.eclipse.jst.j2ee.ejb,1.1.800.v201404021607,"org.eclipse.jst.j2ee.ejb",1489445352346
stopped,bundle,org.eclipse.jst.jee.web,1.0.500.v201404021628,"org.eclipse.jst.jee.web",1489445352707
stopped,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.600.v201505131719,"org.eclipse.jst.ws.jaxrs.core",1489445352707
stopped,bundle,org.eclipse.jst.j2ee.web,1.1.851.v201608191717,"org.eclipse.jst.j2ee.web",1489445352730
stopped,bundle,org.eclipse.jst.jee,1.0.700.v201404092004,"org.eclipse.jst.jee",1489445352756
stopped,bundle,org.eclipse.jst.j2ee.jca,1.1.800.v201602161345,"org.eclipse.jst.j2ee.jca",1489445352777
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201302011850,"org.eclipse.jst.j2ee.webservice",1489445352777
stopped,bundle,org.eclipse.jst.jsf.facesconfig,1.5.0.v201309172102,"org.eclipse.jst.jsf.facesconfig",1489445352801
stopped,bundle,org.eclipse.jst.j2ee,1.1.900.v201607282038,"org.eclipse.jst.j2ee",1489445352801
stopped,bundle,org.eclipse.emf.codegen,2.11.0.v20160526-0356,"org.eclipse.emf.codegen",1489445352803
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.1.100.v20160418-1457,"org.eclipse.jdt.apt.pluggable.core",1489445352803
stopped,bundle,org.eclipse.jdt.apt.core,3.4.100.v20160525-0952,"org.eclipse.jdt.apt.core",1489445352803
stopped,bundle,org.eclipse.jdt.core.manipulation,1.7.0.v20160419-0705,"org.eclipse.jdt.core.manipulation",1489445352803
stopped,bundle,org.eclipse.pde.launching,3.6.401.v20161115-0549,"org.eclipse.pde.launching",1489445352803
stopped,bundle,org.eclipse.jdt.junit.core,3.8.0.v20160421-1701,"org.eclipse.jdt.junit.core",1489445352835
stopped,bundle,org.eclipse.jem.beaninfo,2.0.300.v201302011850,"org.eclipse.jem.beaninfo",1489445352861
stopped,bundle,org.eclipse.jem.workbench,2.0.400.v201302011850,"org.eclipse.jem.workbench",1489445352883
stopped,bundle,org.eclipse.jst.j2ee.core,1.3.200.v201505041449,"org.eclipse.jst.j2ee.core",1489445352883
stopped,bundle,org.eclipse.jem,2.0.600.v201302011850,"org.eclipse.jem",1489445352884
stopped,bundle,org.eclipse.jem.proxy,2.0.500.v201504161518,"org.eclipse.jem.proxy",1489445352919
stopped,bundle,org.eclipse.jst.common.frameworks,1.1.701.v201509021802,"org.eclipse.jst.common.frameworks",1489445352949
stopped,bundle,org.eclipse.jst.server.tomcat.core,1.1.801.v201609071751,"org.eclipse.jst.server.tomcat.core",1489445352972
stopped,bundle,org.eclipse.jst.server.core,1.2.500.v201603031514,"org.eclipse.jst.server.core",1489445352994
stopped,bundle,org.eclipse.jst.common.project.facet.core,1.4.500.v201508121553,"org.eclipse.jst.common.project.facet.core",1489445352994
stopped,bundle,org.eclipse.pde.api.tools,1.1.2.v20161115-0549,"org.eclipse.pde.api.tools",1489445353012
stopped,bundle,org.eclipse.pde.ds.core,1.1.0.v20151201-1325,"org.eclipse.pde.ds.core",1489445353032
stopped,bundle,org.eclipse.pde.ua.core,1.0.500.v20160204-0642,"org.eclipse.pde.ua.core",1489445353054
stopped,bundle,org.eclipse.pde.core,3.11.1.v20161115-1951,"org.eclipse.pde.core",1489445353054
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.300.v201304102131,"org.eclipse.wst.xsl.jaxp.launching",1489445353075
stopped,bundle,org.eclipse.jdt.launching,3.8.101.v20161111-2014,"org.eclipse.jdt.launching",1489445353075
stopped,bundle,org.eclipse.jdt.debug,3.10.1.v20160811-0441,"org.eclipse.jdt.debug",1489445353165
stopped,bundle,org.eclipse.jst.jsp.core,1.2.901.v201608060346,"org.eclipse.jst.jsp.core",1489445353190
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.100.v201308151836,"org.eclipse.jst.ws.jaxws.dom.ui",1489445353192
stopped,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.301.v201504272154,"org.eclipse.jst.ws.jaxws.utils",1489445353194
stopped,bundle,org.eclipse.jdt.core,3.12.2.v20161117-1814,"org.eclipse.jdt.core",1489445370697
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.js,0.1.0.v201608311919,"org.eclipse.wst.jsdt.chromium.debug.js",1489445370698
stopped,bundle,org.eclipse.wst.jsdt.chromium.debug.core,0.5.0.v201608251013,"org.eclipse.wst.jsdt.chromium.debug.core",1489445370721
stopped,bundle,org.eclipse.wst.jsdt.debug.crossfire,1.0.500.v201505071819,"org.eclipse.wst.jsdt.debug.crossfire",1489445370744
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino,1.0.500.v201605251607,"org.eclipse.wst.jsdt.debug.rhino",1489445370768
stopped,bundle,org.eclipse.wst.jsdt.debug.core,3.1.300.v201607272142,"org.eclipse.wst.jsdt.debug.core",1489445370798
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1489445440221
started,bundle,org.eclipse.osgi,3.11.2.v20161107-1947,"org.eclipse.osgi",1489445440225
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.200.v20160504-1450,"org.eclipse.equinox.simpleconfigurator",1489445440227
started,bundle,com.ibm.icu,56.1.0.v201601250100,"com.ibm.icu",1489445440231
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1489445440232
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1489445440233
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1489445440234
started,bundle,org.eclipse.cft.server.core,1.2.0.v201611302157,"org.eclipse.cft.server.core",1489445440235
started,bundle,org.eclipse.cft.server.standalone.core,1.0.4.v201611302157,"org.eclipse.cft.server.standalone.core",1489445440236
started,bundle,org.eclipse.cft.server.standalone.ui,1.0.4.v201611302157,"org.eclipse.cft.server.standalone.ui",1489445440237
started,bundle,org.eclipse.cft.server.ui,1.0.107.v201611302157,"org.eclipse.cft.server.ui",1489445440238
started,bundle,org.eclipse.cft.server.verify.ui,1.0.1.v201611302157,"org.eclipse.cft.server.verify.ui",1489445440239
started,bundle,org.eclipse.compare,3.7.0.v20161024-1724,"org.eclipse.compare",1489445440241
started,bundle,org.eclipse.compare.core,3.6.0.v20160418-1534,"org.eclipse.compare.core",1489445440242
started,bundle,org.eclipse.core.contenttype,3.5.100.v20160418-1621,"org.eclipse.core.contenttype",1489445440244
started,bundle,org.eclipse.core.expressions,3.5.100.v20160418-1621,"org.eclipse.core.expressions",1489445440245
started,bundle,org.eclipse.core.filebuffers,3.6.0.v20160503-1849,"org.eclipse.core.filebuffers",1489445440246
started,bundle,org.eclipse.core.filesystem,1.6.1.v20161113-2349,"org.eclipse.core.filesystem",1489445440248
started,bundle,org.eclipse.core.jobs,3.8.0.v20160509-0411,"org.eclipse.core.jobs",1489445440249
started,bundle,org.eclipse.core.net,1.3.0.v20160418-1534,"org.eclipse.core.net",1489445440251
started,bundle,org.eclipse.core.resources,3.11.1.v20161107-2032,"org.eclipse.core.resources",1489445440253
started,bundle,org.eclipse.core.runtime,3.12.0.v20160606-1342,"org.eclipse.core.runtime",1489445440254
started,bundle,org.eclipse.datatools.connectivity,1.13.0.201603142002,"org.eclipse.datatools.connectivity",1489445440256
started,bundle,org.eclipse.debug.core,3.10.100.v20160419-1720,"org.eclipse.debug.core",1489445440258
started,bundle,org.eclipse.e4.core.contexts,1.5.0.v20160504-0909,"org.eclipse.e4.core.contexts",1489445440259
started,bundle,org.eclipse.e4.core.di,1.6.1.v20160712-0927,"org.eclipse.e4.core.di",1489445440261
started,bundle,org.eclipse.e4.core.di.extensions,0.14.0.v20160211-1614,"org.eclipse.e4.core.di.extensions",1489445440262
started,bundle,org.eclipse.e4.core.services,2.0.100.v20160509-1032,"org.eclipse.e4.core.services",1489445440264
started,bundle,org.eclipse.e4.ui.bindings,0.11.100.v20160509-1025,"org.eclipse.e4.ui.bindings",1489445440265
started,bundle,org.eclipse.e4.ui.css.swt,0.12.100.v20160517-1505,"org.eclipse.e4.ui.css.swt",1489445440266
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.10.100.v20160523-0836,"org.eclipse.e4.ui.css.swt.theme",1489445440267
started,bundle,org.eclipse.e4.ui.di,1.1.100.v20160506-0759,"org.eclipse.e4.ui.di",1489445440300
started,bundle,org.eclipse.e4.ui.model.workbench,1.2.0.v20160229-1459,"org.eclipse.e4.ui.model.workbench",1489445440302
started,bundle,org.eclipse.e4.ui.services,1.2.100.v20160506-0759,"org.eclipse.e4.ui.services",1489445440303
started,bundle,org.eclipse.e4.ui.workbench,1.4.0.v20160517-1624,"org.eclipse.e4.ui.workbench",1489445440305
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.2.100.v20160831-1151,"org.eclipse.e4.ui.workbench.addons.swt",1489445440306
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.14.0.v20160525-0940,"org.eclipse.e4.ui.workbench.renderers.swt",1489445440423
started,bundle,org.eclipse.e4.ui.workbench.swt,0.14.1.v20160829-0832,"org.eclipse.e4.ui.workbench.swt",1489445440424
started,bundle,org.eclipse.ecf,3.8.0.v20160823-2221,"org.eclipse.ecf",1489445440425
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20160823-2221,"org.eclipse.ecf.filetransfer",1489445440430
started,bundle,org.eclipse.ecf.identity,3.7.0.v20160823-2221,"org.eclipse.ecf.identity",1489445440431
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.200.v20160823-2221,"org.eclipse.ecf.provider.filetransfer",1489445440433
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.1.100.v20160823-2221,"org.eclipse.ecf.provider.filetransfer.httpclient4",1489445440434
started,bundle,org.eclipse.egit.core,4.4.1.201607150455-r,"org.eclipse.egit.core",1489445440436
started,bundle,org.eclipse.egit.ui,4.4.1.201607150455-r,"org.eclipse.egit.ui",1489445440440
started,bundle,org.eclipse.emf.common,2.12.0.v20160420-0247,"org.eclipse.emf.common",1489445440441
started,bundle,org.eclipse.emf.common.ui,2.11.0.v20160526-0356,"org.eclipse.emf.common.ui",1489445440443
started,bundle,org.eclipse.emf.ecore,2.12.0.v20160420-0247,"org.eclipse.emf.ecore",1489445440443
started,bundle,org.eclipse.emf.ecore.xmi,2.12.0.v20160420-0247,"org.eclipse.emf.ecore.xmi",1489445440444
started,bundle,org.eclipse.emf.edit,2.12.0.v20160526-0356,"org.eclipse.emf.edit",1489445440446
started,bundle,org.eclipse.epp.logging.aeri.core,2.0.3.v20161012-1342,"org.eclipse.epp.logging.aeri.core",1489445440447
started,bundle,org.eclipse.equinox.app,1.3.400.v20150715-1528,"org.eclipse.equinox.app",1489445440449
started,bundle,org.eclipse.equinox.common,3.8.0.v20160509-1230,"org.eclipse.equinox.common",1489445440450
started,bundle,org.eclipse.equinox.console,1.1.200.v20150929-1405,"org.eclipse.equinox.console",1489445440452
started,bundle,org.eclipse.equinox.ds,1.4.400.v20160226-2036,"org.eclipse.equinox.ds",1489445440454
started,bundle,org.eclipse.equinox.event,1.3.200.v20160324-1850,"org.eclipse.equinox.event",1489445440455
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.500.v20160419-0834,"org.eclipse.equinox.p2.artifact.repository",1489445440457
started,bundle,org.eclipse.equinox.p2.core,2.4.100.v20160419-0834,"org.eclipse.equinox.p2.core",1489445440458
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.100.v20150423-1455,"org.eclipse.equinox.p2.directorywatcher",1489445440460
started,bundle,org.eclipse.equinox.p2.engine,2.4.100.v20160419-0834,"org.eclipse.equinox.p2.engine",1489445440461
started,bundle,org.eclipse.equinox.p2.metadata,2.3.100.v20160427-2220,"org.eclipse.equinox.p2.metadata",1489445440462
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.300.v20160419-0834,"org.eclipse.equinox.p2.metadata.repository",1489445440464
started,bundle,org.eclipse.equinox.p2.operations,2.4.200.v20160504-1450,"org.eclipse.equinox.p2.operations",1489445440465
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.400.v20160504-1450,"org.eclipse.equinox.p2.reconciler.dropins",1489445440467
started,bundle,org.eclipse.equinox.p2.repository,2.3.200.v20160421-0324,"org.eclipse.equinox.p2.repository",1489445440468
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.201.v20161115-1927,"org.eclipse.equinox.p2.transport.ecf",1489445440470
started,bundle,org.eclipse.equinox.p2.ui,2.4.100.v20160419-0834,"org.eclipse.equinox.p2.ui",1489445440472
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.3.0.v20161124-1529,"org.eclipse.equinox.p2.ui.sdk.scheduler",1489445440473
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.300.v20161124-1529,"org.eclipse.equinox.p2.updatechecker",1489445440474
started,bundle,org.eclipse.equinox.preferences,3.6.1.v20160815-1406,"org.eclipse.equinox.preferences",1489445440476
started,bundle,org.eclipse.equinox.registry,3.6.100.v20160223-2218,"org.eclipse.equinox.registry",1489445440477
started,bundle,org.eclipse.equinox.security,1.2.200.v20150715-1528,"org.eclipse.equinox.security",1489445440478
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1489445440480
started,bundle,org.eclipse.help,3.7.0.v20160602-1307,"org.eclipse.help",1489445440481
started,bundle,org.eclipse.jdt.core,3.12.2.v20161117-1814,"org.eclipse.jdt.core",1489445440483
started,bundle,org.eclipse.jdt.core.manipulation,1.7.0.v20160419-0705,"org.eclipse.jdt.core.manipulation",1489445440485
started,bundle,org.eclipse.jdt.launching,3.8.101.v20161111-2014,"org.eclipse.jdt.launching",1489445440486
started,bundle,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui",1489445440495
started,bundle,org.eclipse.jgit,4.4.1.201607150455-r,"org.eclipse.jgit",1489445440497
started,bundle,org.eclipse.jpt.common.core,1.5.0.v201603181811,"org.eclipse.jpt.common.core",1489445440499
started,bundle,org.eclipse.jpt.common.utility,2.4.0.v201603181811,"org.eclipse.jpt.common.utility",1489445440502
started,bundle,org.eclipse.jpt.jpa.core,3.5.0.v201603181811,"org.eclipse.jpt.jpa.core",1489445440505
started,bundle,org.eclipse.jpt.jpa.db,2.2.200.v201603180253,"org.eclipse.jpt.jpa.db",1489445440506
started,bundle,org.eclipse.jsch.core,1.3.0.v20160422-1917,"org.eclipse.jsch.core",1489445440508
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.500.v201508121553,"org.eclipse.jst.common.project.facet.core",1489445440509
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.600.v201505131719,"org.eclipse.jst.ws.jaxrs.core",1489445440511
started,bundle,org.eclipse.ltk.core.refactoring,3.7.0.v20160419-0705,"org.eclipse.ltk.core.refactoring",1489445440512
started,bundle,org.eclipse.ltk.ui.refactoring,3.8.0.v20160518-1817,"org.eclipse.ltk.ui.refactoring",1489445440631
started,bundle,org.eclipse.m2e.logback.configuration,1.7.0.20160603-1933,"org.eclipse.m2e.logback.configuration",1489445440632
started,bundle,org.eclipse.mylyn.bugzilla.core,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.core",1489445440634
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.ui",1489445440635
started,bundle,org.eclipse.mylyn.commons.core,3.21.0.v20160707-1856,"org.eclipse.mylyn.commons.core",1489445440649
started,bundle,org.eclipse.mylyn.commons.net,3.21.0.v20160630-1702,"org.eclipse.mylyn.commons.net",1489445440649
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.13.0.v20160630-1702,"org.eclipse.mylyn.commons.notifications.core",1489445440650
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.13.0.v20160721-2347,"org.eclipse.mylyn.commons.notifications.feed",1489445440651
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.13.0.v20160630-1702,"org.eclipse.mylyn.commons.notifications.ui",1489445440652
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.13.0.v20160630-1702,"org.eclipse.mylyn.commons.repositories.ui",1489445440654
started,bundle,org.eclipse.mylyn.commons.ui,3.21.0.v20160630-1702,"org.eclipse.mylyn.commons.ui",1489445440655
started,bundle,org.eclipse.mylyn.commons.workbench,3.21.0.v20160630-1702,"org.eclipse.mylyn.commons.workbench",1489445440657
started,bundle,org.eclipse.mylyn.context.core,3.21.0.v20160701-1337,"org.eclipse.mylyn.context.core",1489445440658
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.21.0.v20160815-2336,"org.eclipse.mylyn.context.tasks.ui",1489445440659
started,bundle,org.eclipse.mylyn.monitor.ui,3.21.0.v20160630-1702,"org.eclipse.mylyn.monitor.ui",1489445440660
started,bundle,org.eclipse.mylyn.tasks.index.core,3.21.0.v20160630-2019,"org.eclipse.mylyn.tasks.index.core",1489445440661
started,bundle,org.eclipse.mylyn.tasks.ui,3.21.0.v20160913-2131,"org.eclipse.mylyn.tasks.ui",1489445440666
started,bundle,org.eclipse.mylyn.team.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.team.ui",1489445440678
started,bundle,org.eclipse.oomph.base,1.6.0.v20161019-0656,"org.eclipse.oomph.base",1489445440679
started,bundle,org.eclipse.oomph.base.edit,1.6.0.v20161125-0947,"org.eclipse.oomph.base.edit",1489445440680
started,bundle,org.eclipse.oomph.jreinfo.ui,1.6.0.v20161019-0656,"org.eclipse.oomph.jreinfo.ui",1489445440681
started,bundle,org.eclipse.oomph.p2,1.6.0.v20161019-0656,"org.eclipse.oomph.p2",1489445440683
started,bundle,org.eclipse.oomph.p2.core,1.6.0.v20161111-1110,"org.eclipse.oomph.p2.core",1489445440684
started,bundle,org.eclipse.oomph.p2.edit,1.6.0.v20161019-0656,"org.eclipse.oomph.p2.edit",1489445440685
started,bundle,org.eclipse.oomph.p2.ui,1.6.0.v20161128-0924,"org.eclipse.oomph.p2.ui",1489445440687
started,bundle,org.eclipse.oomph.predicates,1.6.0.v20161019-0656,"org.eclipse.oomph.predicates",1489445440688
started,bundle,org.eclipse.oomph.predicates.edit,1.6.0.v20161019-0656,"org.eclipse.oomph.predicates.edit",1489445440689
started,bundle,org.eclipse.oomph.preferences,1.6.0.v20161019-0656,"org.eclipse.oomph.preferences",1489445440693
started,bundle,org.eclipse.oomph.resources,1.6.0.v20161019-0656,"org.eclipse.oomph.resources",1489445440694
started,bundle,org.eclipse.oomph.setup,1.6.0.v20161125-0947,"org.eclipse.oomph.setup",1489445440695
started,bundle,org.eclipse.oomph.setup.core,1.6.0.v20161128-0928,"org.eclipse.oomph.setup.core",1489445440696
started,bundle,org.eclipse.oomph.setup.edit,1.6.0.v20161125-0947,"org.eclipse.oomph.setup.edit",1489445440704
started,bundle,org.eclipse.oomph.setup.p2,1.6.0.v20161019-0656,"org.eclipse.oomph.setup.p2",1489445440705
started,bundle,org.eclipse.oomph.setup.p2.edit,1.6.0.v20161019-0656,"org.eclipse.oomph.setup.p2.edit",1489445440706
started,bundle,org.eclipse.oomph.setup.sync,1.6.0.v20161019-0656,"org.eclipse.oomph.setup.sync",1489445440707
started,bundle,org.eclipse.oomph.setup.ui,1.6.0.v20161128-0851,"org.eclipse.oomph.setup.ui",1489445440709
started,bundle,org.eclipse.oomph.ui,1.6.0.v20161111-1110,"org.eclipse.oomph.ui",1489445440710
started,bundle,org.eclipse.oomph.util,1.6.0.v20161125-0947,"org.eclipse.oomph.util",1489445440711
started,bundle,org.eclipse.oomph.workingsets,1.6.0.v20161019-0656,"org.eclipse.oomph.workingsets",1489445440712
started,bundle,org.eclipse.oomph.workingsets.editor,1.6.0.v20161111-1110,"org.eclipse.oomph.workingsets.editor",1489445440713
started,bundle,org.eclipse.pde.core,3.11.1.v20161115-1951,"org.eclipse.pde.core",1489445440716
started,bundle,org.eclipse.pde.launching,3.6.401.v20161115-0549,"org.eclipse.pde.launching",1489445440717
started,bundle,org.eclipse.pde.ui,3.9.100.v20161102-0517,"org.eclipse.pde.ui",1489445440723
started,bundle,org.eclipse.rse.core,3.3.100.201603151753,"org.eclipse.rse.core",1489445440724
started,bundle,org.eclipse.rse.services,3.3.0.201506120731,"org.eclipse.rse.services",1489445440725
started,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201403100950,"org.eclipse.rse.subsystems.files.core",1489445440726
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201403251512,"org.eclipse.rse.subsystems.files.local",1489445440726
started,bundle,org.eclipse.rse.ui,3.3.300.201610252046,"org.eclipse.rse.ui",1489445440728
started,bundle,org.eclipse.search,3.11.1.v20161113-1700,"org.eclipse.search",1489445440730
started,bundle,org.eclipse.team.core,3.8.0.v20160418-1534,"org.eclipse.team.core",1489445440732
started,bundle,org.eclipse.team.ui,3.8.0.v20160518-1906,"org.eclipse.team.ui",1489445440734
started,bundle,org.eclipse.tm.terminal.connector.local,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.local",1489445440735
started,bundle,org.eclipse.tm.terminal.control,4.2.0.201609191434,"org.eclipse.tm.terminal.control",1489445440737
started,bundle,org.eclipse.tm.terminal.view.ui,4.2.0.201609191434,"org.eclipse.tm.terminal.view.ui",1489445440738
started,bundle,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui",1489445440742
started,bundle,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console",1489445440744
started,bundle,org.eclipse.ui.editors,3.10.1.v20161106-1856,"org.eclipse.ui.editors",1489445440745
started,bundle,org.eclipse.ui.ide,3.12.2.v20161115-1450,"org.eclipse.ui.ide",1489445440907
started,bundle,org.eclipse.ui.ide.application,1.1.101.v20160829-0827,"org.eclipse.ui.ide.application",1489445440908
started,bundle,org.eclipse.ui.monitoring,1.1.1.v20161028-1850,"org.eclipse.ui.monitoring",1489445440909
started,bundle,org.eclipse.ui.net,1.3.0.v20160426-1633,"org.eclipse.ui.net",1489445440910
started,bundle,org.eclipse.ui.themes,1.1.300.v20161107-1827,"org.eclipse.ui.themes",1489445440910
started,bundle,org.eclipse.ui.trace,1.0.400.v20160509-1055,"org.eclipse.ui.trace",1489445440911
started,bundle,org.eclipse.ui.views.log,1.2.1.v20160829-0826,"org.eclipse.ui.views.log",1489445440912
started,bundle,org.eclipse.ui.workbench,3.108.2.v20161025-2029,"org.eclipse.ui.workbench",1489445440951
started,bundle,org.eclipse.ui.workbench.texteditor,3.10.1.v20160818-1626,"org.eclipse.ui.workbench.texteditor",1489445440953
started,bundle,org.eclipse.update.configurator,3.3.400.v20160506-0750,"org.eclipse.update.configurator",1489445440953
started,bundle,org.eclipse.userstorage,1.0.0.v20160524-0709,"org.eclipse.userstorage",1489445440954
started,bundle,org.eclipse.userstorage.ui,1.0.0.v20151216-0912,"org.eclipse.userstorage.ui",1489445440956
started,bundle,org.eclipse.wst.command.env,1.0.500.v201505131719,"org.eclipse.wst.command.env",1489445440957
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908251833,"org.eclipse.wst.common.core",1489445440958
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.400.v201504292002,"org.eclipse.wst.common.frameworks.ui",1489445440959
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030423,"org.eclipse.wst.common.project.facet.core",1489445440961
started,bundle,org.eclipse.wst.jsdt.chromium.debug.ui,0.6.0.v201608251013,"org.eclipse.wst.jsdt.chromium.debug.ui",1489445440962
started,bundle,org.eclipse.wst.server.core,1.8.100.v201605201456,"org.eclipse.wst.server.core",1489445440963
