what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.900.v201603171951,"org.eclipse.wst.ws.explorer",1489445339156
stopped,bundle,org.eclipse.equinox.http.jetty,3.3.0.v20160324-1850,"org.eclipse.equinox.http.jetty",1489445339384
stopped,bundle,org.eclipse.wst.server.preview,1.1.400.v201606081655,"org.eclipse.wst.server.preview",1489445339740
stopped,bundle,org.eclipse.jgit.archive,4.4.1.201607150455-r,"org.eclipse.jgit.archive",1489445340007
stopped,bundle,org.eclipse.jgit,4.4.1.201607150455-r,"org.eclipse.jgit",1489445340007
stopped,bundle,org.eclipse.m2e.editor,1.7.0.20160603-1933,"org.eclipse.m2e.editor",1489445340028
stopped,bundle,org.eclipse.m2e.editor.xml,1.7.0.20160603-1933,"org.eclipse.m2e.editor.xml",1489445340051
stopped,bundle,org.eclipse.m2e.discovery,1.7.0.20160603-1933,"org.eclipse.m2e.discovery",1489445340052
stopped,bundle,org.eclipse.m2e.importer,1.7.0.20160603-1933,"org.eclipse.m2e.importer",1489445340215
stopped,bundle,org.eclipse.m2e.wtp.jaxrs,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.jaxrs",1489445340216
stopped,bundle,org.eclipse.m2e.wtp.jpa,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.jpa",1489445340217
stopped,bundle,org.eclipse.m2e.wtp.jsf,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.jsf",1489445340219
stopped,bundle,org.eclipse.m2e.wtp,1.3.1.20160831-1005,"org.eclipse.m2e.wtp",1489445340219
stopped,bundle,org.eclipse.m2e.jdt,1.7.0.20160603-1933,"org.eclipse.m2e.jdt",1489445340511
stopped,bundle,org.eclipse.m2e.launching,1.7.0.20160603-1933,"org.eclipse.m2e.launching",1489445340537
stopped,bundle,org.eclipse.m2e.profiles.ui,1.7.0.20160603-1933,"org.eclipse.m2e.profiles.ui",1489445340872
stopped,bundle,org.eclipse.m2e.refactoring,1.7.0.20160603-1933,"org.eclipse.m2e.refactoring",1489445340873
stopped,bundle,org.eclipse.m2e.profiles.core,1.7.0.20160603-1933,"org.eclipse.m2e.profiles.core",1489445341058
stopped,bundle,org.eclipse.m2e.wtp.overlay.ui,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.overlay.ui",1489445341253
stopped,bundle,org.eclipse.m2e.wtp.overlay,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.overlay",1489445341277
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.chain.rcp",1489445341279
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.completion.rcp",1489445341281
stopped,bundle,org.eclipse.recommenders.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.rcp",1489445341283
stopped,bundle,org.eclipse.recommenders.injection,2.4.5.v20161130-1427,"org.eclipse.recommenders.injection",1489445341284
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1489445341500
stopped,bundle,org.eclipse.m2e.core.ui,1.7.0.20160603-1933,"org.eclipse.m2e.core.ui",1489445341505
stopped,bundle,org.eclipse.m2e.core,1.7.0.20160603-1933,"org.eclipse.m2e.core",1489445341507
stopped,bundle,org.eclipse.recommenders.utils.rcp,2.4.5.v20161130-1427,"org.eclipse.recommenders.utils.rcp",1489445341952
stopped,bundle,org.eclipse.wst.jsdt.js.bower,1.0.0.v201605192332,"org.eclipse.wst.jsdt.js.bower",1489445341975
stopped,bundle,org.eclipse.wst.jsdt.js.node,1.0.0.v201608102114,"org.eclipse.wst.jsdt.js.node",1489445341997
stopped,bundle,org.eclipse.wst.jsdt.js.node.common,1.0.0.v201605131737,"org.eclipse.wst.jsdt.js.node.common",1489445342235
stopped,bundle,org.eclipse.wst.jsdt.js.npm,1.0.0.v201607180823,"org.eclipse.wst.jsdt.js.npm",1489445342258
stopped,bundle,org.eclipse.epp.logging.aeri.core,2.0.3.v20161012-1342,"org.eclipse.epp.logging.aeri.core",1489445342259
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.21.0.v20160815-2336,"org.eclipse.mylyn.context.tasks.ui",1489445342260
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.ui",1489445342260
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.core",1489445342261
stopped,bundle,org.eclipse.mylyn.java.tasks,3.21.0.v20160701-1337,"org.eclipse.mylyn.java.tasks",1489445342467
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.21.0.v20160929-1805,"org.eclipse.mylyn.tasks.bugs",1489445342469
stopped,bundle,org.eclipse.mylyn.tasks.index.core,3.21.0.v20160630-2019,"org.eclipse.mylyn.tasks.index.core",1489445342469
stopped,bundle,org.eclipse.mylyn.team.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.team.ui",1489445342469
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,2.10.1.v20161129-1925,"org.eclipse.mylyn.wikitext.tasks.ui",1489445342928
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.21.0.v20160913-2131,"org.eclipse.mylyn.tasks.ui",1489445342929
stopped,bundle,org.eclipse.mylyn.wikitext.context.ui,2.10.1.v20161129-1925,"org.eclipse.mylyn.wikitext.context.ui",1489445343225
stopped,bundle,org.eclipse.mylyn.wikitext.core.ant,2.10.1.v20161129-1925,"org.eclipse.mylyn.wikitext.core.ant",1489445343602
stopped,bundle,org.eclipse.mylyn.wikitext.ui,2.10.1.v20161129-1925,"org.eclipse.mylyn.wikitext.ui",1489445343607
stopped,bundle,org.eclipse.mylyn.wikitext.core.osgi,2.10.1.v20161129-1925,"org.eclipse.mylyn.wikitext.core.osgi",1489445343742
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.500.v201405151744,"org.eclipse.jst.server.generic.jonas",1489445343920
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1489445344035
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1489445344128
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1489445344276
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.600.v201402262303,"org.eclipse.jst.server.generic.ui",1489445344300
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.900.v201606081655,"org.eclipse.jst.server.generic.core",1489445344324
stopped,bundle,org.eclipse.mylyn.ide.ant,3.21.0.v20160701-1337,"org.eclipse.mylyn.ide.ant",1489445344614
stopped,bundle,org.eclipse.ant.ui,3.6.201.v20161115-1135,"org.eclipse.ant.ui",1489445344621
stopped,bundle,org.eclipse.ant.launching,1.1.201.v20161115-1135,"org.eclipse.ant.launching",1489445344654
stopped,bundle,org.eclipse.compare.win32,1.1.0.v20160418-1534,"org.eclipse.compare.win32",1489445345083
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.400.v20150423-1455,"org.eclipse.equinox.p2.ui.sdk",1489445345084
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.501.v201609071751,"org.eclipse.jst.server.tomcat.ui",1489445345109
stopped,bundle,org.eclipse.jst.server.ui,1.1.300.v201309182039,"org.eclipse.jst.server.ui",1489445345544
stopped,bundle,org.eclipse.mylyn.java.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.java.ui",1489445345549
stopped,bundle,org.eclipse.jdt.junit,3.9.0.v20160421-1701,"org.eclipse.jdt.junit",1489445345552
stopped,bundle,org.eclipse.cft.server.standalone.ui,1.0.4.v201611302157,"org.eclipse.cft.server.standalone.ui",1489445345552
stopped,bundle,org.eclipse.cft.server.branding.ui,1.0.2.v201611302157,"org.eclipse.cft.server.branding.ui",1489445345553
stopped,bundle,org.eclipse.cft.server.branding.core,1.0.2.v201611302157,"org.eclipse.cft.server.branding.core",1489445345555
stopped,bundle,org.eclipse.cft.server.ui,1.0.107.v201611302157,"org.eclipse.cft.server.ui",1489445345555
stopped,bundle,org.eclipse.jpt.jpa.annotate,1.0.100.v201309261652,"org.eclipse.jpt.jpa.annotate",1489445345604
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core.ddlgen,2.2.200.v201603180253,"org.eclipse.jpt.jpa.eclipselink.core.ddlgen",1489445345807
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core,2.4.100.v201603180253,"org.eclipse.jpt.jpa.eclipselink.core",1489445345828
stopped,bundle,org.eclipse.jpt.jpa.gen,2.3.200.v201512212242,"org.eclipse.jpt.jpa.gen",1489445345848
stopped,bundle,org.eclipse.jpt.jpa.core,3.5.0.v201603181811,"org.eclipse.jpt.jpa.core",1489445345848
stopped,bundle,org.eclipse.jpt.jpa.db,2.2.200.v201603180253,"org.eclipse.jpt.jpa.db",1489445345849
stopped,bundle,org.eclipse.jpt.db,1.2.202.v201010192330,"org.eclipse.jpt.db",1489445345873
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.1.0.201603142002,"org.eclipse.datatools.enablement.jdt.classpath",1489445345874
stopped,bundle,org.eclipse.jdt.apt.ui,3.4.100.v20160418-1457,"org.eclipse.jdt.apt.ui",1489445345896
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.300.v201606081655,"org.eclipse.jst.server.preview.adapter",1489445346490
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081755,"org.eclipse.wst.xsl.jaxp.debug.ui",1489445346492
stopped,bundle,org.eclipse.jdt.debug.ui,3.7.201.v20160811-0450,"org.eclipse.jdt.debug.ui",1489445346496
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.1.200.v201603180253,"org.eclipse.jpt.dbws.eclipselink.ui",1489445346524
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.4.200.v201603180253,"org.eclipse.jpt.jaxb.eclipselink.ui",1489445346550
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.5.100.v201603180253,"org.eclipse.jpt.jaxb.ui",1489445346552
stopped,bundle,org.eclipse.jpt.common.ui,1.4.100.v201603180253,"org.eclipse.jpt.common.ui",1489445346571
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201302011850,"org.eclipse.jst.common.annotations.ui",1489445346915
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.900.v201402130359,"org.eclipse.jst.ejb.ui",1489445346921
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201302011850,"org.eclipse.jst.j2ee.webservice.ui",1489445346921
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.900.v201605251556,"org.eclipse.jst.servlet.ui",1489445346921
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.300.v201308151836,"org.eclipse.jst.ws.jaxws.dom.integration",1489445346923
stopped,bundle,org.eclipse.jst.jee.ui,1.0.701.v201408251535,"org.eclipse.jst.jee.ui",1489445346923
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.600.v201302011850,"org.eclipse.jst.j2ee.navigator.ui",1489445346923
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.500.v201304231803,"org.eclipse.jst.j2ee.jca.ui",1489445346924
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.900.v201602161345,"org.eclipse.jst.j2ee.ui",1489445346925
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.700.v201505131719,"org.eclipse.jst.ws.jaxrs.ui",1489445347006
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.510.v201501141810,"org.eclipse.jst.common.project.facet.ui",1489445347032
stopped,bundle,org.eclipse.jst.common.ui,1.0.300.v201603172133,"org.eclipse.jst.common.ui",1489445347053
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v201004110730,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1489445347434
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.3.110.v201603071844,"org.eclipse.jst.jsf.facelet.core",1489445347455
stopped,bundle,org.eclipse.jst.jsf.core,1.7.111.v201603050214,"org.eclipse.jst.jsf.core",1489445347473
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.5.0.v201309172102,"org.eclipse.jst.jsf.standard.tagsupport",1489445347490
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.5.100.v201603071844,"org.eclipse.jst.pagedesigner.jsp.core",1489445347815
stopped,bundle,org.eclipse.jst.jsf.common,1.5.101.v201504022146,"org.eclipse.jst.jsf.common",1489445347833
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.600.v201307151913,"org.eclipse.wst.jsdt.web.support.jsp",1489445348000
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.1100.v201605092203,"org.eclipse.jst.jsp.ui",1489445348020
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.300.v201309232152,"org.eclipse.jst.ws.cxf.consumption.core",1489445348283
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.401.v201408111743,"org.eclipse.jst.ws.cxf.creation.core",1489445348304
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.300.v201309232152,"org.eclipse.jst.ws.cxf.ui",1489445348327
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.1.200.v201404292022,"org.eclipse.jst.ws.cxf.core",1489445348328
stopped,bundle,org.eclipse.jst.ws.jaxb.core,1.0.200.v201309232152,"org.eclipse.jst.ws.jaxb.core",1489445348529
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.401.v201504291921,"org.eclipse.jst.ws.jaxws.ui",1489445348530
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.403.v201602092125,"org.eclipse.jst.ws.jaxws.core",1489445348532
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.2.200.v201311102023,"org.eclipse.jst.ws.annotations.core",1489445348552
stopped,bundle,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui",1489445348552
stopped,bundle,org.eclipse.cft.server.rse,1.0.1.v201611302157,"org.eclipse.cft.server.rse",1489445348867
stopped,bundle,org.eclipse.rse.importexport,1.2.300.201403100950,"org.eclipse.rse.importexport",1489445348894
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.300.201403100950,"org.eclipse.rse.subsystems.shells.telnet",1489445349019
stopped,bundle,org.eclipse.rse.useractions,1.1.500.201403100950,"org.eclipse.rse.useractions",1489445349021
stopped,bundle,org.eclipse.rse.shells.ui,3.0.500.201403271554,"org.eclipse.rse.shells.ui",1489445349022
stopped,bundle,org.eclipse.rse.files.ui,3.2.200.201507172213,"org.eclipse.rse.files.ui",1489445349022
stopped,bundle,org.eclipse.rse.processes.ui,3.0.400.201403100950,"org.eclipse.rse.processes.ui",1489445349043
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.801.v201308100602,"org.eclipse.wst.dtd.ui",1489445349046
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.800.v201510282151,"org.eclipse.wst.wsdl.ui",1489445349067
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.600.v201505131719,"org.eclipse.wst.wsi.ui",1489445349095
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.801.v201602241914,"org.eclipse.wst.jsdt.web.ui",1489445349129
stopped,bundle,org.eclipse.wst.web.ui,1.1.601.v201602221748,"org.eclipse.wst.web.ui",1489445349131
stopped,bundle,org.eclipse.wst.html.ui,1.0.1101.v201608060430,"org.eclipse.wst.html.ui",1489445349165
stopped,bundle,org.eclipse.wst.css.ui,1.0.1001.v201608060346,"org.eclipse.wst.css.ui",1489445349202
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012004,"org.eclipse.wst.xsl.exslt.ui",1489445349431
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.301.v201304222136,"org.eclipse.wst.xsl.ui",1489445349435
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.102.v201509231858,"org.eclipse.wst.xml.xpath.ui",1489445349437
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.600.v201511240159,"org.eclipse.wst.xsd.ui",1489445349443
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.302.v201304240928,"org.eclipse.wst.xsl.debug.ui",1489445349465
stopped,bundle,org.eclipse.wst.xml.ui,1.1.700.v201604272318,"org.eclipse.wst.xml.ui",1489445349468
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911182011,"org.eclipse.wst.common.ui",1489445349491
